,name,essround,edition,cntry,gndr,yrbrn,rlgblg,ctzcntr,edulvlb,edulvlfb,edulvlmb,imsmetn,impcntr,imbgeco,imueclt,imwbcnt,age,edu_lv,edu_lvf,edu_lvm,imsmetn_lv,impcntr_lv,imbgeco_lv,imueclt_lv,imwbcnt_lv,edu_overall,edu_difference,edu_mobility,attitude_lv,edu_lvp,attitude_b,region,edu_mobility_onehot,edu_up,edu_down
8990,ESS8e02_1,8,2.1,DE,0.0,1946,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","ISCED 5B short, advanced vocational qualifications","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow a few,4,3,2,73.0,4.0,5.0,2.5,1.0,-1.0,-1.0,-1.0,-2.0,3.8333333333333335,1.6666666666666667,0.25,-4.0,4.0,0,Western Europe,1,1,0
8993,ESS8e02_1,8,2.1,DE,0.0,1951,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow many to come and live here,Allow some,9,3,3,68.0,8.0,4.0,2.5,2.0,1.0,2.0,-1.0,-1.0,4.666666666666667,3.3333333333333335,4.25,3.0,3.0,1,Western Europe,1,1,0
8994,ESS8e02_1,8,2.1,DE,1.0,1988,1.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow some,8,7,7,31.0,5.0,4.75,4.0,1.0,1.0,2.0,1.0,1.0,4.5,0.5,0.375,6.0,4.0,1,Western Europe,1,1,0
8995,ESS8e02_1,8,2.1,DE,0.0,1983,1.0,Yes,"ISCED 6, doctoral degree","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow many to come and live here,Allow some,5,7,5,36.0,8.0,4.0,4.0,2.0,1.0,0.0,1.0,0.0,5.333333333333333,2.6666666666666665,4.0,4.0,4.0,1,Western Europe,1,1,0
8996,ESS8e02_1,8,2.1,DE,1.0,1959,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow many to come and live here,Allow some,8,Cultural life enriched,5,60.0,5.0,4.0,2.5,2.0,1.0,2.0,1.0,0.0,3.8333333333333335,1.6666666666666667,1.75,6.0,3.0,1,Western Europe,1,1,0
8997,ESS8e02_1,8,2.1,DE,0.0,1939,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","ISCED 5B short, advanced vocational qualifications","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow many to come and live here,Allow a few,7,7,5,80.0,4.0,5.0,2.5,2.0,-1.0,1.0,1.0,0.0,3.8333333333333335,1.6666666666666667,0.25,3.0,4.0,1,Western Europe,1,1,0
8999,ESS8e02_1,8,2.1,DE,0.0,1961,0.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow a few,5,7,4,58.0,4.0,5.0,4.0,1.0,-1.0,0.0,1.0,-1.0,4.333333333333333,0.6666666666666666,-0.5,0.0,4.0,0,Western Europe,-1,0,1
9000,ESS8e02_1,8,2.1,DE,1.0,1957,1.0,Yes,"ISCED 5B short, advanced vocational qualifications","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow many to come and live here,Allow many to come and live here,Good for the economy,8,8,62.0,5.0,2.5,2.5,2.0,2.0,1.0,2.0,2.0,3.3333333333333335,1.6666666666666667,2.5,9.0,2.0,1,Western Europe,1,1,0
9001,ESS8e02_1,8,2.1,DE,0.0,1998,0.0,Yes,"General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow some,Allow some,5,5,4,21.0,2.0,4.0,4.75,1.0,1.0,0.0,0.0,-1.0,3.75,1.5,-1.875,1.0,4.0,1,Western Europe,-1,0,1
9002,ESS8e02_1,8,2.1,DE,1.0,1981,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow many to come and live here,Allow some,3,3,3,38.0,4.0,4.0,4.0,2.0,1.0,-1.0,-1.0,-1.0,4.0,0.0,0.0,0.0,4.0,0,Western Europe,0,0,0
9003,ESS8e02_1,8,2.1,DE,1.0,1992,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow some,2,8,5,27.0,4.0,7.5,7.5,1.0,1.0,-2.0,2.0,0.0,6.333333333333333,2.3333333333333335,-3.5,2.0,8.0,1,Western Europe,-1,0,1
9004,ESS8e02_1,8,2.1,DE,1.0,1966,1.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","ISCED 5B short, advanced vocational qualifications",Allow some,Allow some,5,5,3,53.0,5.0,4.0,5.0,1.0,1.0,0.0,0.0,-1.0,4.583333333333333,0.6666666666666666,0.25,1.0,4.0,1,Western Europe,1,1,0
9005,ESS8e02_1,8,2.1,DE,0.0,1966,0.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3C < 2 years, no access ISCED 5",Allow many to come and live here,Allow some,7,7,7,53.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.6666666666666665,0.6666666666666666,0.5,6.0,4.0,1,Western Europe,1,1,0
9006,ESS8e02_1,8,2.1,DE,0.0,1985,0.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow a few,2,3,4,34.0,4.0,4.0,2.5,1.0,-1.0,-2.0,-1.0,-1.0,3.3333333333333335,1.0,0.25,-4.0,3.0,0,Western Europe,1,1,0
9008,ESS8e02_1,8,2.1,DE,1.0,1964,0.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow a few,Allow a few,2,Cultural life undermined,Worse place to live,55.0,4.0,4.0,4.0,-1.0,-1.0,-2.0,-1.0,-1.0,4.0,0.0,0.0,-6.0,4.0,0,Western Europe,0,0,0
9009,ESS8e02_1,8,2.1,DE,0.0,1973,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,7,8,5,46.0,5.0,7.5,4.75,1.0,-1.0,1.0,2.0,0.0,5.75,1.8333333333333333,-1.125,3.0,6.0,1,Western Europe,-1,0,1
9010,ESS8e02_1,8,2.1,DE,1.0,1995,1.0,Yes,"Vocational ISCED 4A/4B, access ISCED 5B/lower tier 5A","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow many to come and live here,Allow many to come and live here,7,7,5,24.0,4.0,3.5,4.0,2.0,2.0,1.0,1.0,0.0,4.0,0.6666666666666666,0.75,6.0,4.0,1,Western Europe,1,1,0
9012,ESS8e02_1,8,2.1,DE,1.0,1989,1.0,Yes,"ISCED 5B short, advanced vocational qualifications","Vocational ISCED 4A/4B, access ISCED 5B/lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow a few,Allow a few,2,3,3,30.0,5.0,4.5,4.0,-1.0,-1.0,-2.0,-1.0,-1.0,4.5,0.6666666666666666,0.75,-6.0,4.0,0,Western Europe,1,1,0
9013,ESS8e02_1,8,2.1,DE,0.0,1969,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5B short, advanced vocational qualifications","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow many to come and live here,Allow some,6,5,6,50.0,8.0,5.0,2.5,2.0,1.0,1.0,0.0,1.0,5.0,3.3333333333333335,3.75,5.0,4.0,1,Western Europe,1,1,0
9014,ESS8e02_1,8,2.1,DE,0.0,1963,1.0,Yes,"ISCED 5B short, advanced vocational qualifications","ISCED 5B short, advanced vocational qualifications","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,8,8,9,56.0,5.0,5.0,2.5,2.0,2.0,2.0,2.0,2.0,4.166666666666667,1.6666666666666667,1.25,10.0,4.0,1,Western Europe,1,1,0
9015,ESS8e02_1,8,2.1,DE,1.0,1972,1.0,Yes,"General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow many to come and live here,4,5,4,47.0,2.0,4.0,4.0,1.0,2.0,-1.0,0.0,-1.0,3.5,1.0,-1.5,1.0,4.0,1,Western Europe,-1,0,1
9016,ESS8e02_1,8,2.1,DE,1.0,1941,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow some,5,3,4,78.0,4.0,2.5,2.5,1.0,1.0,0.0,-1.0,-1.0,3.0,1.0,1.5,0.0,2.0,0,Western Europe,1,1,0
9017,ESS8e02_1,8,2.1,DE,0.0,1976,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow many to come and live here,Allow many to come and live here,7,7,5,43.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,0.0,3.8333333333333335,0.3333333333333333,-0.5,6.0,4.0,1,Western Europe,-1,0,1
9018,ESS8e02_1,8,2.1,DE,1.0,1933,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow some,4,3,4,86.0,4.0,2.5,2.5,1.0,1.0,-1.0,-1.0,-1.0,3.0,1.0,1.5,-1.0,2.0,0,Western Europe,1,1,0
9019,ESS8e02_1,8,2.1,DE,1.0,2001,1.0,Yes,"ISCED 1, completed primary education","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow some,6,5,5,18.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,-3.0,3.0,4.0,1,Western Europe,-1,0,1
9020,ESS8e02_1,8,2.1,DE,0.0,1972,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow some,6,7,5,47.0,4.0,4.0,2.5,1.0,1.0,1.0,1.0,0.0,3.3333333333333335,1.0,0.25,4.0,3.0,1,Western Europe,1,1,0
9021,ESS8e02_1,8,2.1,DE,0.0,1956,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow some,6,8,5,63.0,4.0,3.5,3.5,1.0,1.0,1.0,2.0,0.0,3.5,0.0,0.0,5.0,4.0,1,Western Europe,0,0,0
9022,ESS8e02_1,8,2.1,DE,1.0,1987,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 5B short, advanced vocational qualifications","ISCED 5B short, advanced vocational qualifications",Allow many to come and live here,Allow many to come and live here,7,9,9,32.0,6.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,5.333333333333333,0.6666666666666666,1.0,9.0,5.0,1,Western Europe,1,1,0
9023,ESS8e02_1,8,2.1,DE,1.0,1939,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","ISCED 5B short, advanced vocational qualifications","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow a few,Good for the economy,8,8,80.0,4.0,5.0,2.5,1.0,-1.0,1.0,2.0,2.0,3.8333333333333335,1.6666666666666667,0.25,5.0,4.0,1,Western Europe,1,1,0
9024,ESS8e02_1,8,2.1,DE,1.0,1987,1.0,Yes,"ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow some,5,5,5,32.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,4.333333333333333,0.6666666666666666,1.0,2.0,4.0,1,Western Europe,1,1,0
9026,ESS8e02_1,8,2.1,DE,1.0,1997,1.0,Yes,"General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow some,4,5,4,22.0,2.0,4.0,4.0,1.0,1.0,-1.0,0.0,-1.0,3.5,1.0,-1.5,0.0,4.0,0,Western Europe,-1,0,1
9027,ESS8e02_1,8,2.1,DE,0.0,1999,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow a few,3,3,3,20.0,2.0,2.5,3.5,1.0,-1.0,-1.0,-1.0,-1.0,2.8333333333333335,0.6666666666666666,-0.5,-3.0,3.0,0,Western Europe,-1,0,1
9028,ESS8e02_1,8,2.1,DE,0.0,1941,1.0,Yes,"General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow a few,9,5,Worse place to live,78.0,2.0,2.5,2.5,1.0,-1.0,2.0,0.0,-1.0,2.5,0.0,0.0,1.0,2.0,1,Western Europe,0,0,0
9029,ESS8e02_1,8,2.1,DE,0.0,1938,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow many to come and live here,Allow many to come and live here,8,7,7,81.0,4.0,2.5,4.0,2.0,2.0,2.0,1.0,1.0,3.5,1.0,0.75,8.0,3.0,1,Western Europe,1,1,0
9031,ESS8e02_1,8,2.1,DE,0.0,1960,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow some,6,7,5,59.0,8.0,2.5,4.0,1.0,1.0,1.0,1.0,0.0,4.666666666666667,3.3333333333333335,4.25,4.0,3.0,1,Western Europe,1,1,0
9032,ESS8e02_1,8,2.1,DE,0.0,1998,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 5A medium, bachelor/equivalent from lower tier tertiary","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow some,7,5,5,21.0,2.0,6.0,4.0,1.0,1.0,1.0,0.0,0.0,4.166666666666667,2.3333333333333335,-2.5,3.0,5.0,1,Western Europe,-1,0,1
9033,ESS8e02_1,8,2.1,DE,1.0,1959,1.0,Yes,"Vocational ISCED 4A/4B, access ISCED 5B/lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow many to come and live here,Allow some,6,8,7,60.0,4.0,4.0,2.5,2.0,1.0,1.0,2.0,1.0,3.6666666666666665,1.3333333333333333,1.25,7.0,3.0,1,Western Europe,1,1,0
9035,ESS8e02_1,8,2.1,DE,1.0,1960,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow many to come and live here,Allow some,5,8,6,59.0,6.0,4.0,4.0,2.0,1.0,0.0,2.0,1.0,4.666666666666667,1.3333333333333333,2.0,6.0,4.0,1,Western Europe,1,1,0
9036,ESS8e02_1,8,2.1,DE,1.0,1945,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5B short, advanced vocational qualifications","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow a few,8,6,6,74.0,8.0,5.0,4.75,2.0,-1.0,2.0,1.0,1.0,5.75,1.8333333333333333,2.625,5.0,5.0,1,Western Europe,1,1,0
9038,ESS8e02_1,8,2.1,DE,1.0,1961,1.0,Yes,"ISCED 5B short, advanced vocational qualifications","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow a few,4,4,2,58.0,5.0,2.5,4.0,1.0,-1.0,-1.0,-1.0,-2.0,3.8333333333333335,1.6666666666666667,1.75,-4.0,3.0,0,Western Europe,1,1,0
9039,ESS8e02_1,8,2.1,DE,0.0,1950,1.0,Yes,"General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational","ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3C < 2 years, no access ISCED 5",Allow some,Allow a few,4,6,6,69.0,2.0,5.0,3.0,1.0,-1.0,-1.0,1.0,1.0,3.5,1.6666666666666667,-1.5,1.0,4.0,1,Western Europe,-1,0,1
9040,ESS8e02_1,8,2.1,DE,0.0,1955,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from lower tier tertiary","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow a few,5,4,4,64.0,8.0,6.0,4.0,1.0,-1.0,0.0,-1.0,-1.0,5.833333333333333,2.3333333333333335,2.5,-2.0,5.0,0,Western Europe,1,1,0
9041,ESS8e02_1,8,2.1,DE,1.0,1992,0.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow a few,2,3,2,27.0,4.0,4.0,4.0,1.0,-1.0,-2.0,-1.0,-2.0,4.0,0.0,0.0,-5.0,4.0,0,Western Europe,0,0,0
9042,ESS8e02_1,8,2.1,DE,0.0,1989,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow many to come and live here,Allow many to come and live here,9,8,6,30.0,6.0,5.0,3.5,2.0,2.0,2.0,2.0,1.0,4.833333333333333,1.6666666666666667,1.75,9.0,4.0,1,Western Europe,1,1,0
9043,ESS8e02_1,8,2.1,DE,1.0,1967,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow a few,6,4,3,52.0,4.0,4.0,4.0,1.0,-1.0,1.0,-1.0,-1.0,4.0,0.0,0.0,-1.0,4.0,0,Western Europe,0,0,0
9044,ESS8e02_1,8,2.1,DE,1.0,1984,0.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow many to come and live here,Allow some,9,6,6,35.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,7.0,4.0,1,Western Europe,0,0,0
9046,ESS8e02_1,8,2.1,DE,1.0,1986,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow some,5,5,7,33.0,8.0,3.5,4.0,1.0,1.0,0.0,0.0,1.0,5.0,2.6666666666666665,3.75,3.0,4.0,1,Western Europe,1,1,0
9047,ESS8e02_1,8,2.1,DE,1.0,1962,1.0,Yes,"ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow many to come and live here,Allow some,7,7,6,57.0,5.0,4.0,2.5,2.0,1.0,1.0,1.0,1.0,3.8333333333333335,1.6666666666666667,1.75,6.0,3.0,1,Western Europe,1,1,0
9048,ESS8e02_1,8,2.1,DE,1.0,1992,0.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow a few,4,2,3,27.0,4.0,4.0,3.5,1.0,-1.0,-1.0,-2.0,-1.0,3.8333333333333335,0.3333333333333333,0.25,-4.0,4.0,0,Western Europe,1,1,0
9049,ESS8e02_1,8,2.1,DE,1.0,1954,1.0,Yes,"Vocational ISCED 4A/4B, access ISCED 5B/lower tier 5A","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow many to come and live here,Allow some,6,8,7,65.0,4.0,3.5,3.5,2.0,1.0,1.0,2.0,1.0,3.8333333333333335,0.6666666666666666,1.0,7.0,4.0,1,Western Europe,1,1,0
9050,ESS8e02_1,8,2.1,DE,1.0,1970,1.0,Yes,"ISCED 5B short, advanced vocational qualifications","ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow some,3,8,5,49.0,5.0,5.0,4.0,1.0,1.0,-1.0,2.0,0.0,4.666666666666667,0.6666666666666666,0.5,3.0,4.0,1,Western Europe,1,1,0
9052,ESS8e02_1,8,2.1,DE,1.0,1958,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow a few,4,3,2,61.0,4.0,4.0,2.5,1.0,-1.0,-1.0,-1.0,-2.0,3.5,1.0,0.75,-4.0,3.0,0,Western Europe,1,1,0
9053,ESS8e02_1,8,2.1,DE,0.0,1939,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow none,4,5,5,80.0,4.0,4.0,2.5,1.0,-2.0,-1.0,0.0,0.0,3.3333333333333335,1.0,0.25,-2.0,3.0,0,Western Europe,1,1,0
9054,ESS8e02_1,8,2.1,DE,1.0,1978,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow none,3,2,2,41.0,4.0,4.0,4.0,1.0,-2.0,-1.0,-2.0,-2.0,4.0,0.0,0.0,-6.0,4.0,0,Western Europe,0,0,0
9055,ESS8e02_1,8,2.1,DE,0.0,1997,1.0,Yes,"ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow a few,Allow a few,1,1,2,22.0,5.0,4.0,4.0,-1.0,-1.0,-2.0,-2.0,-2.0,4.333333333333333,0.6666666666666666,1.0,-8.0,4.0,0,Western Europe,1,1,0
9056,ESS8e02_1,8,2.1,DE,0.0,1986,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow many to come and live here,6,5,5,33.0,4.0,4.0,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,1,Western Europe,0,0,0
9060,ESS8e02_1,8,2.1,DE,1.0,1987,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow many to come and live here,7,8,8,32.0,5.0,7.5,4.75,2.0,2.0,1.0,2.0,2.0,5.666666666666667,1.8333333333333333,-1.375,9.0,6.0,1,Western Europe,-1,0,1
9061,ESS8e02_1,8,2.1,DE,1.0,1966,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow many to come and live here,Allow many to come and live here,7,8,5,53.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,0.0,4.0,0.0,0.0,7.0,4.0,1,Western Europe,0,0,0
9062,ESS8e02_1,8,2.1,DE,1.0,1932,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow some,5,Cultural life enriched,5,87.0,4.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,4.0,1,Western Europe,0,0,0
9065,ESS8e02_1,8,2.1,DE,0.0,1995,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow some,3,1,2,24.0,4.0,4.0,4.0,1.0,1.0,-1.0,-2.0,-2.0,4.0,0.0,0.0,-3.0,4.0,0,Western Europe,0,0,0
9066,ESS8e02_1,8,2.1,DE,0.0,1993,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow many to come and live here,Allow many to come and live here,8,9,9,26.0,6.0,7.5,7.5,2.0,2.0,2.0,2.0,2.0,7.166666666666667,0.6666666666666666,-1.0,10.0,8.0,1,Western Europe,-1,0,1
9067,ESS8e02_1,8,2.1,DE,1.0,1963,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A",Allow some,Allow some,4,5,5,56.0,5.0,4.0,4.0,1.0,1.0,-1.0,0.0,0.0,4.333333333333333,0.6666666666666666,1.0,1.0,4.0,1,Western Europe,1,1,0
9068,ESS8e02_1,8,2.1,DE,0.0,1950,1.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General/pre-vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow a few,4,5,6,69.0,3.0,4.0,2.5,1.0,-1.0,-1.0,0.0,1.0,3.1666666666666665,1.0,-0.25,0.0,3.0,0,Western Europe,-1,0,1
